  6671321 DSCT              0.5612  0.1184  7280   271 0.64 1.3269  0.084
  6675944 DSCT              0.7984  0.0201  7550   268 0.59 1.6015  0.042
  6678614 DSCT/ROT          1.4980  0.0303  7553   270 0.32 1.3360  0.042
  6681516 GDORA             0.6919  0.0186  7322   275 0.51 1.0104  0.042
  6691244 DSCT              0.4561  0.0195  7616   268 0.48 1.5097  0.044
  6696689 GDORA             0.7130  0.0195  7271   274 0.43 1.0574  0.042
  6697128 DSCT/ROT          1.1142  0.0296  7783   273 0.36 1.0306  0.042
  6697609 DSCT              0.4682  0.2104  7142   270 0.51 1.6334  0.162
  6706038 DSCT              0.7563  0.0175  7171   281 0.59 0.9203  0.042
  6707493 DSCT/EB           0.4184  0.0724  7277   272 0.75 1.5021  0.073
  6715331 GDORM             0.9571  0.0300  6950   224 0.46 1.2121  0.042
  6716670 DSCT              0.9390  0.0337  7840   268 0.48 1.3337  0.043
  6720889 DSCT              0.7198  0.0220  6673   205 0.71 1.1580  0.042
  6721523 GDORM             0.9895  0.0317  6705   194 0.53 1.2036  0.042
  6756386 DSCT              3.0164  0.0371  8200   146 0.18 1.5325  0.041
  6756481 DSCT              3.1971  0.0509  7454   266 0.16 1.2156  0.041
  6761539 DSCT              2.8707  0.0281  7200   273 0.18 0.9299  0.041
  6762992 DSCT              0.7999  0.0232  7590   269 0.57 1.2499  0.042
  6776331 DSCT              1.2493  0.0250  7795   272 0.31 1.4522  0.042
  6777127 DSCT/MAIA         0.2479  0.0245  9922   353 0.51 1.7505  0.054
  6777538 GDORM             0.6982  0.0306  6929   221 0.43 1.3337  0.044
  6777669 GDORS             0.8923  0.0172  7226   281 0.36 0.8138  0.042
  6778063 DSCT/ROT          1.0475  0.0329  7311   272 0.37 1.1253  0.042
  6780873 DSCT              0.5222  0.0175  7400   249 0.46 1.1411  0.043
  6782360 GDORA             1.1173  0.0223  7196   276 0.35 0.8826  0.042
  6783879 DSCT              0.9295  0.0300  8237   290 0.45 1.3090  0.042
  6784155 DSCT              0.9562  0.0240  7441   268 0.43 1.3005  0.042
  6784170 GDORS             0.7089  0.0156  7193   267 0.47 0.9248  0.042
  6790335 DSCT              1.7117  0.0236  7836   272 0.24 1.3370  0.041
  6790408 GDORS             1.6074  0.0601  7349   273 0.26 0.5363  0.043
  6792983 DSCT/ROT          0.5089  0.0247  8266   292 0.72 1.7419  0.044
  6793409 DSCT              0.7168  0.0402  7190   282 0.64 1.3928  0.045
  6804821 DSCT              1.3859  0.0256  7624   266 0.41 1.5472  0.041
  6806005 GDORS             0.8942  0.0149  6652   228 0.54 0.9218  0.041
  6838565 GDORM             1.4600  0.0176  7503   267 0.39 0.9631  0.041
  6842139 DSCT              0.7367  0.0221  7501   267 0.58 1.2880  0.042
  6844024 DSCT/ROT          2.5925  0.0251  7200   230 0.20 1.1474  0.041
  6848661 DSCT              1.1520  0.0181  7236   269 0.38 1.3018  0.041
  6854623 DSCT              0.7893  0.0268  7651   267 0.46 1.2004  0.043
  6860968 DSCT              1.8954  0.0227  7880   274 0.16 1.1118  0.041
  6862920 DSCT              0.6935  0.0265  7330   275 0.43 1.4521  0.043
  6864276 GDORS             0.9312  0.0257  7201   283 0.45 0.8735  0.042
  6865077 DSCT              1.6871  0.0287  7913   273 0.21 1.6258  0.041
  6869740 GDORS             2.2708  0.0236  7113   245 0.18 1.1511  0.041
  6871350 GDORS             1.1401  0.0233  7485   268 0.36 0.9243  0.042
  6871866 DSCT/ROT          0.6121  0.0139  7781   267 0.54 1.0984  0.042
  6877258 GDORS             0.5958  0.0192  7426   269 0.66 1.0596  0.042
  6877609 DSCT/ROT          0.5272  0.0246  7405   268 0.69 1.5742  0.044
  6879594 DSCT              0.5968  0.0318  6938   260 0.69 1.4995  0.045
  6891998 DSCT              0.5206  0.0169  6791   253 0.84 1.2991  0.043
  6922690 DSCT              2.3404  0.0243  7466   263 0.17 1.0593  0.041
  6922830 DSCT              0.7284  0.0143  7214   277 0.48 1.0149  0.042
  6923424 GDORS             2.2062  0.0186  7202   282 0.20 0.7725  0.041
  6937758 DSCT              2.0156  0.0256  7700   283 0.21 1.4629  0.041
  6939203 DSCT              0.9873  0.0274  7620   267 0.37 0.9625  0.042
  6939291 DSCT              2.5720  0.0407  7283   265 0.17 1.0868  0.041
  6945362 GDORS             1.8239  0.1356  6700   176 0.17 0.9190  0.048
  6945500 GDORM             1.0759  0.0246  7052   242 0.37 1.2333  0.042
  6946681 DSCT              0.9936  0.0249  7882   272 0.39 1.1875  0.042
  6946831 GDORS             1.0255  0.0208  7096   266 0.36 0.9730  0.042
  6946871 GDORS             1.7804  0.0233  6706   175 0.19 1.1866  0.041
  6947064 DSCT              1.0259  0.0311  8316   298 0.36 1.5289  0.042
  6947195 GDORA             0.6905  0.0301  7114   272 0.43 1.2131  0.044
  6951231 DSCT              0.5895  0.0143  6993   236 0.44 1.1645  0.042
  6951642 DSCT/ROT          1.7272  0.0257  7200   259 0.20 1.6116  0.041
  6952097 DSCT/MAIA/ROT     0.0474  0.0329 10851   348 0.50 2.8227  0.245
  6952259 GDORS             1.2396  0.0236  6911   223 0.34 0.8701  0.042
  6953103 GDORS/EB          1.2523  0.0255  7290   285 0.34 0.8095  0.042
  6961288 GDORS             0.1670  0.0250 11628   420 0.75 2.0950  0.066
  6964804 DSCT              0.3521  0.0237  7969   276 0.79 1.5402  0.047
  6965782 DSCT              1.9330  0.0278  5447   240 0.22 0.6429  0.041
  6965789 DSCT              2.7591  0.0329  7794   280 0.18 1.0366  0.041
  6967360 DSCT              2.3898  0.0397  8200   290 0.18 1.4406  0.041
  6974111 DSCT              0.8757  0.0254  8094   283 0.55 1.1166  0.042
  6975466 DSCT              1.1708  0.0247  7346   269 0.47 1.1225  0.042
  6976420 DSCT              1.3934  0.0282  6684   482 0.41 1.0973  0.042
  7007103 GDORS             2.0810  0.0246  7057   215 0.23 0.8537  0.041
  7020707 DSCT/ROT          0.6503  0.0204  7600   272 0.54 1.1022  0.042
  7021890 DSCT              0.6249  0.0168  7708   268 0.52 1.0346  0.042
  7025708 GDORA             1.4939  0.0202  7022   225 0.30 1.0822  0.041
  7032180 GDORS             1.0815  0.0236  6948   218 0.37 1.1951  0.042
  7035099 DSCT              0.6476  0.0180  7416   272 0.42 1.0964  0.042
  7035179 DSCT              0.7596  0.0148  7640   273 0.40 0.8899  0.042
  7035394 GDORS             0.8271  0.0150  7124   259 0.39 0.8518  0.041
  7039007 GDORM             0.7071  0.0148  6844   218 0.45 0.9083  0.042
  7045605 DSCT/ROT          0.7267  0.0165  7133   277 0.58 1.1308  0.042
  7045685 DSCT/ROT          0.6658  0.0234  6731   208 0.60 1.2996  0.043
  7047356 DSCT              0.4425  0.0177  6932   259 0.71 1.2933  0.043
  7047963 DSCT              1.4455  0.0324  7353   271 0.32 0.9626  0.042
  7050100 GDORS             0.6241  0.0180  6680   353 0.68 1.1664  0.042
  7050378 GDORA             0.8058  0.0183  6969   264 0.61 0.7856  0.042
  7052048 DSCT/ROT          1.0226  0.0303  7249   271 0.46 1.0289  0.042
  7053456 GDORA             1.6116  0.0246  6938   224 0.28 0.7881  0.041
  7059699 GDORS             0.6827  0.0155  7425   265 0.74 1.0458  0.042
  7060001 GDORS             1.3050  0.0244  6576   194 0.43 1.0292  0.042
  7060333 DSCT/EB           2.0432  0.0355  8200   269 0.30 1.7781  0.041
  7090563 GDORS             1.7898  0.0245  6852   200 0.23 0.8803  0.041
  7101676 DSCT              0.7510  0.0161  7633   270 0.56 1.0532  0.042
  7106205 DSCT              1.1581  0.0193  7167   140 0.35 1.3192  0.041
  7106648 GDORM             2.6161  0.0244  7155   246 0.17 0.9298  0.041
  7106877 DSCT              0.3744  0.0145  7696   274 0.52 1.4932  0.043
  7108883 DSCT/SPB          0.0822  0.0240 10174   357 0.51 3.0785  0.110
  7109598 DSCT              2.4348  0.0218  7275   273 0.17 0.9453  0.041
  7118167 DSCT              0.8842  0.0210  8256   287 0.35 1.3132  0.042
  7119530 DSCT              1.8724  0.0325  8100   156 0.16 2.0184  0.041
  7122746 DSCT              1.6473  0.0321  8480   146 0.22 1.2290  0.042
  7124680 DSCT              0.6095  0.0152  7198   279 0.50 1.2346  0.042
  7125970 DSCT              0.9505  0.0248  8631   311 0.44 1.3803  0.042
  7137351 GDORA             1.2333  0.0234  6950   232 0.43 0.8877  0.042
  7137952 DSCT              0.9977  0.0260  7553   267 0.46 0.9783  0.042
  7138415 DSCT              1.8639  0.0309  8653   310 0.25 1.5983  0.041
  7138446 GDORM             1.8774  0.1157  6923   226 0.25 0.6695  0.046
  7173839 DSCT              0.6638  0.0228  8242   286 0.47 1.1853  0.043
  7174372 DSCT/ROT          0.2676  0.0133  7374   278 0.50 1.7809  0.044
  7175943 GDORS             0.8905  0.0219  6882   212 0.52 1.0411  0.042
  7180968 GDORM             5.8056  0.0323  6837   233 0.12 1.0655  0.041
  7181066 DSCT/EB           0.9695  0.0234  7535   266 0.44 1.0816  0.042
  7185924 GDORM             0.7518  0.0209  7416   271 0.53 1.1018  0.042
  7202395 DSCT              1.5283  0.0189  7670   270 0.28 0.9165  0.041
  7202697 GDORS             0.3673  0.0155  6685   238 0.47 1.2819  0.044
  7204237 DSCT              1.6061  0.0293  8211   285 0.23 1.2841  0.041
  7205868 GDORS             0.4635  0.0184  6864   253 0.51 1.2013  0.043
  7207129 GDORA             0.5249  0.0173  7723   267 0.53 1.3693  0.043
  7207672 DSCT              0.9499  0.0241  7587   266 0.44 1.4902  0.042
  7210948 GDORM             1.0584  0.0266  6691   193 0.43 1.0279  0.042
  7211759 DSCT              1.4384  0.0308  8360   295 0.31 1.3288  0.042
  7211991 GDORS             0.9014  0.0259  6681   197 0.47 1.2643  0.042
  7212040 DSCT              2.2335  0.0310  7639   266 0.22 0.9410  0.041
  7214475 DSCT              0.3941  0.0159  6932   257 0.74 1.5987  0.043
  7215607 GDORS             2.3066  0.0458  6678   183 0.21 1.0553  0.042
  7217483 DSCT              1.7032  0.0560  7086   272 0.26 1.2736  0.043
  7219251 DSCT/EB           0.4181  0.0195  7532   272 0.80 1.4143  0.044
  7219502 DSCT              0.7861  0.0190  7077   293 0.63 1.0741  0.042
  7221584 GDORS             0.8531  0.0240  6564   190 0.60 1.3735  0.042
  7265427 DSCT              1.2875  0.0243  7704   269 0.33 1.2256  0.042
  7269623 GDORS             2.6664  0.0221  7102   261 0.17 1.0889  0.041
  7283317 DSCT              0.9389  0.0191  7007   223 0.44 1.3906  0.042
  7285845 GDORS/GDORA       1.2376  0.0302  6977   223 0.34 0.9241  0.042
  7286276 GDORS             1.6842  0.1965  6777   216 0.20 0.2261  0.058
  7287118 DSCT              2.2326  0.0389  7989   278 0.19 1.0010  0.041
  7287165 GDORS             1.5719  0.0297  7213   267 0.25 0.9860  0.042
  7287328 DSCT/ROT          0.9432  0.0268  7093   258 0.45 1.3676  0.042
  7292935 GDORM/ROT         0.7699  0.0146  6804   215 0.55 0.9674  0.042
  7296877 GDORM             2.2487  0.3007  7285   265 0.23 0.5593  0.062
  7297189 DSCT/ROT          0.7051  0.0171  6721   216 0.63 1.0520  0.042
  7299869 DSCT              3.3485  0.0283  8200   287 0.22 1.0607  0.041
  7300184 DSCT              0.1507  0.0275  6645   219 0.87 1.6689  0.076
  7300387 DSCT              1.9378  0.0228  7144   264 0.23 1.2279  0.041
  7300623 DSCT/ROT          0.8405  0.0250  7432   268 0.61 1.1983  0.042
  7301202 DSCT/ROT          0.5764  0.0291  5922   162 0.73 1.6617  0.045
  7301435 DSCT/EB           0.6379  0.0164  6657   212 0.70 1.1507  0.042
  7301640 DSCT              0.7313  0.0181  7159   279 0.66 0.8745  0.042
  7304385 GDORA             3.4479  0.0258  7020   242 0.23 0.8851  0.041
  7337049 DSCT/ROT          0.3788  0.0162  6669   232 0.49 1.4527  0.044
  7337156 DSCT              1.2905  0.0242  7649   275 0.34 1.1388  0.042
  7344999 GDORS             0.7932  0.0151  7062   253 0.54 0.8988  0.042
  7347529 DSCT              0.3772  0.0195  7558   266 0.57 1.3066  0.045
  7350486 DSCT/ROT          1.1504  0.0236  7132   271 0.35 1.3879  0.042
  7352016 DSCT/ROT          1.1480  0.0223  7891   272 0.34 1.2001  0.042
  7352425 DSCT              1.7180  0.0264  7036   217 0.21 1.2510  0.041
  7352776 DSCT              2.0924  0.0398  7608   274 0.19 0.9100  0.042
  7354213 GDORS/ROT         2.8117  0.0215  7191   254 0.16 0.7573  0.041
  7365537 GDORS             5.5890  0.0297  7360   221 0.10 0.8527  0.041
  7367559 GDORA             0.5416  0.0203  7062   258 0.48 1.1233  0.043
  7368590 DSCT              0.9745  0.0294  8067   284 0.41 1.4206  0.042
  7368960 DSCT              0.7560  0.0229  7717   265 0.46 1.0850  0.042
  7375612 DSCT              0.7814  0.0258  6826   208 0.57 1.5041  0.043
  7377489 GDORM             0.8824  0.0148  6914   215 0.50 0.8864  0.041
  7378020 DSCT              0.4808  0.0237  7438   267 0.72 1.6609  0.044
  7378067 DSCT              0.6752  0.0244  8155   285 0.65 1.8143  0.043
  7379646 GDORM             1.9017  0.0263  7283   265 0.23 0.8867  0.041
  7380501 GDORS             1.4805  0.0238  6930   188 0.32 0.8907  0.041
  7383764 GDORM             3.9803  0.0310  6493   220 0.21 0.8274  0.041
  7384711 DSCT              0.8961  0.0217  8372   298 0.51 1.4426  0.042
  7385500 DSCT              0.5884  0.0254  7083   256 0.83 1.8631  0.044
  7385783 GDORS             2.1314  0.0255  6706   222 0.30 1.0355  0.041
  7386431 GDORM             0.6391  0.0159  6734   226 0.83 1.0190  0.042
  7429212 GDORS?            1.0474  0.0266  8320   294 0.33 1.5379  0.042
  7430757 DSCT/ROT          0.6431  0.0265  7264   266 0.51 1.3916  0.043
  7436266 GDORS             1.7933  0.0224  7159   250 0.18 0.9037  0.041
  7448050 GDORA             1.6255  0.0252  7337   277 0.21 0.8545  0.041
  7449844 GDORA/EB          0.5565  0.0182  6978   267 0.48 1.1360  0.043
  7450284 DSCT              1.4416  0.0352  8071   284 0.28 1.5448  0.042
  7454979 DSCT              1.0826  0.0275  8723   314 0.40 1.1948  0.042
  7454990 DSCT              0.7628  0.0252  7979   277 0.53 1.1592  0.043
  7455624 DSCT              0.5520  0.0146  6994   285 0.61 1.3218  0.042
  7455752 GDORM             0.6588  0.0162  7261   275 0.58 0.9665  0.042
  7455914 GDORS             0.6581  0.0159  7224   278 0.58 0.9063  0.042
  7456441 DSCT              0.6391  0.0220  7204   262 0.60 1.3270  0.043
  7457355 DSCT/ROT          0.6011  0.0151  6716   195 0.63 1.1803  0.042
  7458697 DSCT              1.6819  0.0252  7977   278 0.24 0.9198  0.041
  7461354 GDORS/ROT         0.7890  0.0393  6962   242 0.61 1.2702  0.045
  7461607 DSCT              1.0716  0.0246  7145   280 0.46 0.9392  0.042
  7463044 DSCT              0.9569  0.0230  7267   271 0.43 1.1951  0.042
  7465364 DSCT              1.7394  0.0265  6728   231 0.27 1.6180  0.041
  7467518 DSCT              1.0564  0.0304  7591   264 0.48 0.9366  0.042
  7467539 DSCT              0.8462  0.0255  7596   263 0.71 1.4140  0.042
  7468196 GDORA             0.7020  0.0361  6716   229 0.79 0.9671  0.045
  7499407 GDORS             0.6517  0.0166  7231   278 0.45 1.0007  0.042
  7502559 DSCT              2.0066  0.0529  7616   264 0.23 0.8578  0.042
  7515679 GDORS/EB          1.1516  0.0197  7271   266 0.35 1.0033  0.041
  7522572 DSCT/ROT          1.8800  0.0344  8775   327 0.16 1.2575  0.041
  7532891 DSCT              0.7732  0.1264  7811   273 0.43 1.4120  0.070
  7533425 DSCT              0.7598  0.0268  7916   271 0.44 1.3036  0.043
  7533694 DSCT/ROT          1.2979  0.0293  7800   278 0.34 1.6512  0.042
  7538181 GDORA             1.4840  0.0219  7276   272 0.30 0.8989  0.041
  7538950 DSCT              0.9656  0.0250  8653   306 0.42 1.6282  0.042
  7547306 DSCT              1.0409  0.0209  7307   265 0.47 1.3094  0.042
  7547573 DSCT              0.3578  0.0130  7645   271 0.90 1.8048  0.043
  7548259 DSCT              0.8716  0.0247  7603   265 0.53 1.1296  0.042
  7548479 DSCT              6.9563  0.0341  7483   150 0.13 0.9029  0.041
  7549852 DSCT              0.8415  0.0337  6876   245 0.72 1.3481  0.043
  7551637 DSCT/ROT          0.9926  0.0228  7444   264 0.49 1.0457  0.042
  7551993 DSCT              1.1555  0.0244  6837   226 0.46 1.0259  0.042
  7553237 DSCT              1.5679  0.0279  7074   253 0.30 1.0850  0.041
  7581697 GDORA             1.2276  0.0232  7105   249 0.38 0.9506  0.042
  7583208 DSCT              1.1178  0.0192  7264   278 0.41 1.1794  0.041
  7583437 GDORM             4.9120  0.0246  6890   194 0.11 1.0411  0.041
  7583663 GDORA             1.0003  0.0266  7030   278 0.49 0.9967  0.042
  7583939 DSCT              2.4174  0.0299  8200   301 0.18 1.3362  0.041
  7585445 DSCT              1.3467  0.0188  7643   270 0.29 1.0413  0.041
  7596250 GDORS/GDORA       1.8042  0.0188  7016   233 0.19 0.9343  0.041
  7596741 GDORS             2.9930  0.0221  7243   277 0.16 0.8102  0.041
  7597150 GDORS             0.9890  0.0310  7199   271 0.36 1.1205  0.042
  7597269 GDORA             0.5681  0.0202  7462   274 0.43 1.0430  0.043
  7598492 DSCT              0.7854  0.0220  7447   273 0.39 1.0942  0.042
  7602453 GDORA             0.3414  0.8242  7105   256 0.41 1.9738  0.841
  7604266 DSCT              0.8437  0.0206  7425   268 0.36 1.1080  0.042
  7605152 DSCT              3.3166  0.0264  7767   268 0.18 1.1932  0.041
  7605527 DSCT              0.6180  0.0228  7961   278 0.39 1.5609  0.043
  7616710 GDORS/ROT         0.9935  0.0219  7001   231 0.40 0.9410  0.042
  7617709 GDORS             1.1060  0.0210  6924   232 0.39 0.8885  0.042
  7618364 DSCT/EB           0.7725  0.0252  7669   268 0.54 1.0953  0.043
  7620654 GDORS             1.6998  0.0215  6949   213 0.23 0.8126  0.041
  7621759 DSCT              0.6473  0.0199  7122   318 0.64 0.9490  0.042
  7624753 DSCT              1.1371  0.0232  7837   270 0.44 1.2697  0.042
  7626595 DSCT              0.6793  0.0269  7627   265 0.79 1.7845  0.043
  7627570 DSCT/ROT          0.8095  0.0279  6813   213 0.74 1.3680  0.043
  7661054 GDORS             4.2011  0.2659  6900   203 0.17 0.7616  0.047
  7661500 GDORS/ROT         1.9214  0.0260  7013   209 0.22 0.9550  0.041
  7662402 GDORM             3.1126  0.0216  6555   227 0.17 1.5280  0.041
  7668791 DSCT              1.9969  0.0249  8197   292 0.22 1.6856  0.041
  7672492 GDORA             0.7584  0.0167  7424   275 0.41 0.8363  0.042
  7676610 DSCT/ROT          0.4666  0.0258  8637   307 0.39 1.6960  0.045
  7678099 GDORM             0.6013  0.0141  6871   253 0.38 1.1045  0.042
  7678385 DSCT              0.8736  0.0211  8010   274 0.35 1.1512  0.042
  7685307 DSCT              0.4562  0.0282  7609   269 0.46 1.8995  0.046
  7687374 DSCT/ROT          0.2915  0.0187  7960   275 0.53 1.3737  0.047
